u,v,key,osmid,oneway,name,highway,reversed,length,lanes,geometry,service,access
2029513521,564180402,0,192391251,True,旅篭町筋,unclassified,False,112.85081340757141,,"LINESTRING (135.5103 34.6976458, 135.5103045 34.6977372, 135.510311 34.6986606)",,
2029513521,681290478,0,1101022381,True,曽根崎通,trunk,False,65.83883898904374,3,"LINESTRING (135.5103 34.6976458, 135.5103695 34.6976362, 135.5108138 34.6976073, 135.5110176 34.6975997)",,
2029513601,564180565,0,1165912335,True,寺町通,residential,False,69.94090825067612,,"LINESTRING (135.510306 34.6999558, 135.5095893 34.6999681, 135.5095411 34.6999674)",,
2029771520,9536997321,0,"[154867000, 409208209, 809014435]",True,新御堂筋,trunk_link,False,828.2122717032042,1,"LINESTRING (135.5018718 34.7027882, 135.5018571 34.7025875, 135.5018933 34.7021963, 135.5020048 34.6995265, 135.5020236 34.6986268, 135.5020451 34.6985364, 135.5020826 34.6984393, 135.5021658 34.6983203, 135.5022322 34.6982643, 135.5023044 34.6982194, 135.5024208 34.6981678, 135.5025376 34.6981471, 135.5029029 34.6981177, 135.5036083 34.6980705, 135.5053992 34.6979306, 135.5056765 34.6979621)",,
2029771520,770392120,0,"[409208208, 172345659, 172345669]",True,新御堂筋,trunk_link,False,354.59347771535215,1,"LINESTRING (135.5018718 34.7027882, 135.5018853 34.7025944, 135.5019353 34.7021841, 135.5019751 34.7014074, 135.5020433 34.6998751, 135.502083 34.6997026, 135.5021048 34.6996081)",,
2029771520,564126004,0,"[874525548, 409208206, 87365359, 409208207, 54238034]",True,"['新御堂筋', '梅新南ランプ']",trunk_link,False,711.6994683573273,1,"LINESTRING (135.5018718 34.7027882, 135.5019237 34.7026092, 135.5019764 34.7021815, 135.5020505 34.7005231, 135.5019378 34.7001548, 135.5018869 34.6999652, 135.5018708 34.699802, 135.5019435 34.6979308, 135.5019307 34.6977976, 135.5019004 34.6976742, 135.5017761 34.6973793, 135.5016081 34.69704, 135.5014857 34.6967908, 135.5014616 34.6967417, 135.5014193 34.6964865)",,
2029771524,1832567642,0,"[1061621609, 874525541, 624373695]",True,新御堂筋,"['trunk_link', 'trunk']",False,1003.9736504567765,2,"LINESTRING (135.5017706 34.7028597, 135.5015505 34.7047554, 135.5014978 34.704944, 135.5014143 34.7051326, 135.5013567 34.7052272, 135.5012658 34.7053589, 135.500861 34.7058352, 135.5007195 34.7060237, 135.5006383 34.7061814, 135.5005698 34.7063581, 135.5005225 34.7065912, 135.5004987 34.7068058, 135.5005034 34.7070347, 135.5005112 34.7077642, 135.5005195 34.7085402, 135.5005273 34.7088593, 135.5004968 34.7092528, 135.5001777 34.7112199, 135.5001153 34.7116465)",,
2041651242,2041651269,0,225746813,False,紅梅町南通,tertiary,False,97.65278740954628,,"LINESTRING (135.5136413 34.6989159, 135.5125764 34.6989847)",,
2041651242,1867168696,0,1020577548,True,此花町筋,unclassified,False,53.332426758095764,,"LINESTRING (135.5136413 34.6989159, 135.5136031 34.6984373)",,
2041651242,2345007084,0,225746813,False,紅梅町南通,tertiary,True,92.80977598397519,,"LINESTRING (135.5136413 34.6989159, 135.5146068 34.6988539, 135.5146532 34.6988491)",,
2041651269,2041651365,0,176161848,True,大工町筋,unclassified,False,47.47820229621606,,"LINESTRING (135.5125764 34.6989847, 135.5126078 34.6994109)",,
2041651269,2726664261,0,225746813,False,紅梅町南通,tertiary,False,50.57827095111103,,"LINESTRING (135.5125764 34.6989847, 135.5120249 34.6990209)",,
2041651269,2041651242,0,225746813,False,紅梅町南通,tertiary,True,97.65278740954628,,"LINESTRING (135.5125764 34.6989847, 135.5136413 34.6989159)",,
2041651355,2041651365,0,193640326,False,紅梅町北通,tertiary,False,98.25623115873348,,"LINESTRING (135.51368 34.6993496, 135.5126078 34.6994109)",,
2041651355,2041651242,0,1020577548,True,此花町筋,unclassified,False,48.35490925954313,,"LINESTRING (135.51368 34.6993496, 135.5136413 34.6989159)",,
2041651355,2345007087,0,193640326,False,紅梅町北通,tertiary,True,93.39379088682757,,"LINESTRING (135.51368 34.6993496, 135.5146464 34.6992936, 135.514699 34.6992898)",,
2041651365,2726664264,0,193640326,False,紅梅町北通,tertiary,False,54.3482925639935,,"LINESTRING (135.5126078 34.6994109, 135.512015 34.6994478)",,
2041651365,2041651355,0,193640326,False,紅梅町北通,tertiary,True,98.25623115873348,,"LINESTRING (135.5126078 34.6994109, 135.51368 34.6993496)",,
2041651365,1867168746,0,176161848,True,大工町筋,unclassified,False,53.58416133092875,,"LINESTRING (135.5126078 34.6994109, 135.5126423 34.6998484, 135.5126454 34.6998918)",,
2043343841,2355346407,0,193824248,False,,unclassified,False,89.18405343205062,,"LINESTRING (135.5145565 34.6979364, 135.5146029 34.6979331, 135.515529 34.6978732)",,
2043343841,1906134850,0,250534154,False,河内町筋,tertiary,False,64.99314605484135,,"LINESTRING (135.5145565 34.6979364, 135.5145501 34.6978818, 135.5145142 34.6974557, 135.514495 34.6973544)",,
2043343841,564180425,0,250534154,False,河内町筋,tertiary,True,48.64381676262685,,"LINESTRING (135.5145565 34.6979364, 135.5145626 34.6979837, 135.514597 34.6982949, 135.5146055 34.698372)",,
2043343848,2027547124,0,192185049,True,此花町筋,unclassified,False,65.59729272184948,,"LINESTRING (135.5138793 34.697991, 135.5138277 34.6974995, 135.5138146 34.6974035)",,
2043343848,2043343841,0,1024492701,True,,unclassified,False,62.20707228925942,,"LINESTRING (135.5138793 34.697991, 135.5144983 34.6979409, 135.5145565 34.6979364)",,
2045693475,417347204,0,133862027,True,,unclassified,False,106.71367724593516,1,"LINESTRING (135.4823386 34.6858247, 135.482577 34.6857347, 135.4826323 34.6857258, 135.4828175 34.6858251, 135.4832765 34.6860715, 135.4833454 34.6861036)",,
2045693475,439183280,0,148650717,False,中之島通,tertiary,False,83.1992853647632,4,"LINESTRING (135.4823386 34.6858247, 135.4823601 34.6858521, 135.4824188 34.6859232, 135.4828213 34.6863765, 135.4828727 34.6864303)",,
2045693475,411304718,0,148650717,False,中之島通,tertiary,True,34.28076388084608,4,"LINESTRING (135.4823386 34.6858247, 135.4822805 34.6857358, 135.4822337 34.6856586, 135.4821661 34.685551)",,
2045693479,1617251942,0,148650739,False,湊橋通,tertiary,False,94.66540153164068,2,"LINESTRING (135.4841903 34.6865361, 135.483682 34.6871429, 135.4836422 34.6871908, 135.48363 34.687203, 135.4835893 34.6872262)",,
2045693479,432382679,0,499227230,False,常安町通,unclassified,False,69.37951653239311,1,"LINESTRING (135.4841903 34.6865361, 135.483599 34.6862213, 135.4835565 34.6861934)",,
2045693479,1019867637,0,499227230,False,常安町通,unclassified,True,182.08731859592018,1,"LINESTRING (135.4841903 34.6865361, 135.4843378 34.6866228, 135.4848285 34.6868863, 135.4851836 34.6870746, 135.4852925 34.6871341, 135.4858508 34.6874399)",,
2055550880,4786399059,0,631432533,False,,residential,True,15.72311507536849,,"LINESTRING (135.5124293 34.6965822, 135.51243 34.6964408)",,
2055550880,4346221289,0,1072363431,True,大工町筋,residential,False,6.233958170339551,,"LINESTRING (135.5124293 34.6965822, 135.5124241 34.6966381)",,
2055550882,1867168683,0,176161838,True,此花町筋,residential,False,10.513623019327175,,"LINESTRING (135.5137582 34.696749, 135.5137517 34.6966546)",,
2055550882,4346221289,0,436748637,True,裏門筋,residential,False,133.8903690520527,,"LINESTRING (135.5137582 34.696749, 135.5130043 34.6967989, 135.512942 34.6967851, 135.5129237 34.6967754, 135.5129097 34.6967655, 135.5129018 34.6966672, 135.5124655 34.6966566, 135.5124241 34.6966381)",,
2085426299,2355346407,0,226777443,False,,unclassified,True,74.75316581946356,,"LINESTRING (135.5163438 34.6978168, 135.515529 34.6978732)",,
2085426299,2345083862,0,226777443,False,,unclassified,False,84.39407543999305,,"LINESTRING (135.5163438 34.6978168, 135.5172144 34.6977576, 135.5172639 34.6977555)",,
2085426299,1906477072,0,1020577558,True,岩井町筋,tertiary,False,64.13577325799776,,"LINESTRING (135.5163438 34.6978168, 135.5162994 34.6973422, 135.5162902 34.6972417)",,
2289992373,2290871816,0,219865089,False,,residential,True,14.7500887245225,,"LINESTRING (135.5147633 34.7082804, 135.5147879 34.7084115)",,
2289992373,1918391024,0,1101028906,True,,unclassified,False,52.008320160683176,,"LINESTRING (135.5147633 34.7082804, 135.5142006 34.7083496)",,
2289992374,1721594188,0,181436876,False,,residential,True,10.2014619386567,,"LINESTRING (135.5148881 34.7089056, 135.5147819 34.7089338)",,
2289992374,2290871816,0,219865089,False,,residential,False,55.69970985895648,,"LINESTRING (135.5148881 34.7089056, 135.5147879 34.7084115)",,
2289992374,1918598019,0,181436876,False,,residential,False,65.92267557054694,,"LINESTRING (135.5148881 34.7089056, 135.5149151 34.7089091, 135.5154902 34.7088938, 135.5156086 34.7088909)",,
2290248899,12078492754,0,1304264822,False,,unclassified,True,7.4865497290799325,,"LINESTRING (135.5109813 34.7076197, 135.5108994 34.70762)",,
2290248902,12078492755,0,1304264822,False,,unclassified,False,6.290931296754921,,"LINESTRING (135.5107293 34.7076218, 135.5107981 34.7076204)",,
2290871771,2289992373,0,1101028906,True,,unclassified,False,43.27853015628137,,"LINESTRING (135.5152316 34.7082231, 135.5147633 34.7082804)",,
2290871771,2290871818,0,219958413,False,,residential,True,23.43800440341122,,"LINESTRING (135.5152316 34.7082231, 135.5152494 34.7083563, 135.5152451 34.708433)",,
2290871816,2289992373,0,219865089,False,,residential,False,14.7500887245225,,"LINESTRING (135.5147879 34.7084115, 135.5147633 34.7082804)",,
2290871816,2289992374,0,219865089,False,,residential,True,55.69970985895648,,"LINESTRING (135.5147879 34.7084115, 135.5148881 34.7089056)",,
2290871816,2290871818,0,219958415,False,,residential,False,42.56395034021543,,"LINESTRING (135.5147879 34.7084115, 135.5149727 34.7083946, 135.5150962 34.7083942, 135.5152451 34.708433)",,
2290871818,2290871771,0,219958413,False,,residential,False,23.43800440341122,,"LINESTRING (135.5152451 34.708433, 135.5152494 34.7083563, 135.5152316 34.7082231)",,
2290871818,2290871820,0,219958415,False,,residential,False,34.3909661107141,,"LINESTRING (135.5152451 34.708433, 135.5152862 34.7084383, 135.5155021 34.7084481, 135.5156205 34.708448)",,
2290871818,2290871816,0,219958415,False,,residential,True,42.56395034021543,,"LINESTRING (135.5152451 34.708433, 135.5150962 34.7083942, 135.5149727 34.7083946, 135.5147879 34.7084115)",,
2290871820,1918598019,0,1101028904,True,天満橋筋,tertiary,False,49.260314038714846,5,"LINESTRING (135.5156205 34.708448, 135.5156086 34.7088909)",,
2290871820,2290871818,0,219958415,False,,residential,True,34.3909661107141,,"LINESTRING (135.5156205 34.708448, 135.5155021 34.7084481, 135.5152862 34.7084383, 135.5152451 34.708433)",,
2290981494,2290981496,0,219970521,False,池田町中央商店街,unclassified,True,14.43706845909925,,"LINESTRING (135.5141276 34.7074336, 135.5139702 34.7074443)",,
2290981496,1671490958,0,175088036,False,,unclassified,False,55.70211154244821,,"LINESTRING (135.5139702 34.7074443, 135.514035 34.7079424)",,
2290981496,1671490984,0,175088036,False,,unclassified,True,77.92277124177356,,"LINESTRING (135.5139702 34.7074443, 135.5138784 34.7067476)",,
2290981496,2290981494,0,219970521,False,池田町中央商店街,unclassified,False,14.43706845909925,,"LINESTRING (135.5139702 34.7074443, 135.5141276 34.7074336)",,
2290981496,1671490967,0,219970521,False,池田町中央商店街,unclassified,True,18.164783997058503,,"LINESTRING (135.5139702 34.7074443, 135.5137731 34.7074651)",,
2291012425,1067983655,0,1024479690,False,,residential,True,8.36259544883062,,"LINESTRING (135.5122801 34.7070167, 135.5121896 34.7070277)",,
2291259962,1715717530,0,436753888,False,,tertiary,False,30.840331435739813,,"LINESTRING (135.5093508 34.6933723, 135.5092493 34.6931078)",,
2291259962,564137257,0,436753888,False,,tertiary,True,41.5356385686634,,"LINESTRING (135.5093508 34.6933723, 135.5094914 34.6937275)",,
2291259962,2005577331,0,436848299,False,裏町筋,residential,True,233.4538020934382,,"LINESTRING (135.5093508 34.6933723, 135.50999 34.6931816, 135.5101629 34.6931362, 135.5104199 34.6930743, 135.5106447 34.693033, 135.5107075 34.6930258, 135.5108314 34.6930103, 135.5110709 34.6929884, 135.5117135 34.6929405, 135.5118322 34.6929348)",,
2291441050,1833824125,0,1101022356,False,,tertiary,True,15.544219279029775,2,"LINESTRING (135.491922 34.6972454, 135.4918562 34.6973743)",,
2291441050,7887062222,0,133148112,True,曽根崎通,trunk,False,34.71228355534892,3,"LINESTRING (135.491922 34.6972454, 135.4918193 34.697209, 135.4915756 34.6971176)",,
2291441050,1646422542,0,1101022359,False,,tertiary,False,38.44986466642538,,"LINESTRING (135.491922 34.6972454, 135.4919724 34.6971608, 135.4920567 34.6970025, 135.4920918 34.6969292)",,
2291441052,1833824129,0,1101022360,True,助成橋筋,unclassified,False,15.616184905629632,,"LINESTRING (135.4935318 34.6978282, 135.4935001 34.6979662)",,
2291441052,2291441050,0,133148112,True,曽根崎通,trunk,False,160.8067166851425,3,"LINESTRING (135.4935318 34.6978282, 135.4934369 34.6977945, 135.4923589 34.6974043, 135.4920601 34.6972966, 135.491922 34.6972454)",,
2292510919,1918598890,0,219881548,True,,unclassified,False,3.026697297855317,,"LINESTRING (135.5148055 34.7152944, 135.5147961 34.7152683)",,
2292510919,2292510920,0,220133061,True,,residential,False,98.80556596796973,,"LINESTRING (135.5148055 34.7152944, 135.5152544 34.7152047, 135.5153639 34.7151826, 135.515396 34.7151748, 135.5155618 34.7152225, 135.5158423 34.7153031)",,
2292510920,1918598932,0,161945278,False,,tertiary,False,29.021927142578512,,"LINESTRING (135.5158423 34.7153031, 135.5157426 34.7155509)",,
2292510920,1740939823,0,161945278,False,,tertiary,True,66.60444028748702,,"LINESTRING (135.5158423 34.7153031, 135.5159846 34.71495, 135.5160493 34.7147293)",,
2293214786,12165707053,0,1314389101,True,,unclassified,False,26.082536958207648,,"LINESTRING (135.4938107 34.7077215, 135.4936658 34.7076743, 135.4936503 34.7076633, 135.4936132 34.7076371, 135.4935832 34.7075943)",,
2293214786,5168959760,0,1314528012,False,,tertiary,True,81.16905161019851,,"LINESTRING (135.4938107 34.7077215, 135.4944068 34.7077879, 135.4945371 34.7078063, 135.4946891 34.7078277)",,
2293309485,1671490984,0,220198690,False,,residential,False,35.44935648884704,,"LINESTRING (135.5134924 34.7067783, 135.5138784 34.7067476)",,
2293309485,1671490938,0,154648216,True,,unclassified,False,78.49667297173968,,"LINESTRING (135.5134924 34.7067783, 135.5135092 34.7069075, 135.5135841 34.7074802)",,
2293323556,4349411961,0,87365350,False,樋上町三番町通,tertiary,False,68.41129861159521,,"LINESTRING (135.5083193 34.6944868, 135.5076761 34.6948012)",,
2293323556,1015953277,0,87365350,False,樋上町三番町通,tertiary,True,56.837698198053765,,"LINESTRING (135.5083193 34.6944868, 135.5086815 34.694314, 135.5087032 34.6943018, 135.5087169 34.6942875, 135.5087304 34.6942581, 135.5087291 34.6941625)",,
2293323556,980581142,0,220200519,True,難波橋筋,residential,False,42.15467263178922,,"LINESTRING (135.5083193 34.6944868, 135.508161 34.6942775, 135.5081534 34.6942531, 135.5081513 34.6942362, 135.5081569 34.6941922, 135.5081721 34.6941477)",,
2293323558,2293323560,0,220200513,True,老松通,residential,False,59.55085466462276,,"LINESTRING (135.5093251 34.6949403, 135.5092794 34.6949521, 135.5087161 34.6951301)",,
2293323558,2007423410,0,1011012324,True,堀川筋,unclassified,False,73.82049411180574,,"LINESTRING (135.5093251 34.6949403, 135.5093257 34.6950226, 135.5093106 34.6955364, 135.5093097 34.6955616, 135.5093081 34.695604)",,
2293323560,1015952627,0,220200513,True,老松通,residential,False,67.11946917312483,,"LINESTRING (135.5087161 34.6951301, 135.5080349 34.6953552)",,
2293323560,2293323556,0,220200519,True,難波橋筋,residential,False,80.36059945213509,,"LINESTRING (135.5087161 34.6951301, 135.5084971 34.6947266, 135.5083193 34.6944868)",,
2293323577,1893378060,0,555472033,False,神山筋,tertiary,True,40.600744866851606,,"LINESTRING (135.5058751 34.7013436, 135.5058229 34.7017062)",,
2293323577,2293323579,0,220200509,False,,unclassified,True,26.094488820908413,,"LINESTRING (135.5058751 34.7013436, 135.5059534 34.7014394, 135.5059639 34.7014642, 135.5059729 34.7015569)",,
2293323577,1906477113,0,555472033,False,神山筋,tertiary,False,40.20987947019351,,"LINESTRING (135.5058751 34.7013436, 135.505903 34.701136, 135.5059226 34.7009841)",,
2293323579,1893378069,0,1022478939,True,与力町筋,unclassified,False,37.51872340501015,,"LINESTRING (135.5059729 34.7015569, 135.5063817 34.7015868)",,
2293323579,2293323577,0,220200509,False,,unclassified,False,26.094488820908413,,"LINESTRING (135.5059729 34.7015569, 135.5059639 34.7014642, 135.5059534 34.7014394, 135.5058751 34.7013436)",,
2293545374,514446044,0,54040068,True,天満橋筋,primary,False,49.206671799485434,3,"LINESTRING (135.5176419 34.6942222, 135.5176843 34.6945201, 135.517692 34.694567, 135.5177076 34.6946614)",,
2293545375,2345083841,0,610530895,False,朝日町筋,tertiary,False,52.664621381558106,2,"LINESTRING (135.5168589 34.6942726, 135.5168098 34.6938007)",,
2293545375,564044553,0,1103169463,False,金屋町筋,tertiary,True,47.91144044562694,2,"LINESTRING (135.5168589 34.6942726, 135.5169037 34.6947019)",,
2293545375,2293545374,0,1103169462,True,興門小路,residential,False,71.80584594402575,,"LINESTRING (135.5168589 34.6942726, 135.5175362 34.6942277, 135.5176419 34.6942222)",,
2293545376,1894129557,0,220225687,False,興門小路,residential,True,48.523376479996095,,"LINESTRING (135.5154274 34.6943451, 135.5159571 34.6943177)",,
2293545376,2293545378,0,1103169456,False,興門小路,residential,False,43.99649282729232,,"LINESTRING (135.5154274 34.6943451, 135.5149474 34.6943734)",,
2293545376,564044357,0,189952083,False,竜田町筋,residential,False,104.95435176576376,,"LINESTRING (135.5154274 34.6943451, 135.5153495 34.6934435, 135.515346 34.6934036)",,
2293545376,2005577332,0,"[1165361648, 1103169455]",False,竜田町筋,residential,True,45.8048528310666,,"LINESTRING (135.5154274 34.6943451, 135.5154641 34.6946729, 135.5154733 34.6947553)",,
2293545378,2293545376,0,1103169456,False,興門小路,residential,True,43.99649282729232,,"LINESTRING (135.5149474 34.6943734, 135.5154274 34.6943451)",,
2293545378,1894099470,0,1165361647,False,壷屋町筋,tertiary,False,42.94764444024214,,"LINESTRING (135.5149474 34.6943734, 135.5149706 34.6946471, 135.5149801 34.6947587)",,
2293545378,564044203,0,"[1165337965, 1165361647]",False,壷屋町筋,"['tertiary', 'residential']",True,106.08901571253378,,"LINESTRING (135.5149474 34.6943734, 135.5148746 34.6934899, 135.514869 34.6934215)",,
2300935893,1740937867,0,1008319988,True,城北公園通,primary,False,37.885485879442925,2,"LINESTRING (135.51391 34.7155533, 135.5141724 34.7156006, 135.5143139 34.7156297)",,
2303126183,11810528757,0,221266110,False,,residential,True,66.52458017736504,,"LINESTRING (135.5171472 34.7038655, 135.5172128 34.7038832, 135.5173999 34.7039337, 135.5175757 34.7039905, 135.5176777 34.7040254, 135.517821 34.7040882)",,
2303126183,564181093,0,1101028898,True,天満橋筋,tertiary,False,43.2686305124989,2,"LINESTRING (135.5171472 34.7038655, 135.5172414 34.7036794, 135.5173165 34.7035023)",,
2303830690,1969178833,0,1117025570,False,,tertiary,False,75.35649576664449,,"LINESTRING (135.4957426 34.71322, 135.496454 34.7135625)",,
2303830690,1852431458,0,221354477,False,,tertiary,False,77.61426681240043,,"LINESTRING (135.4957426 34.71322, 135.4957687 34.7131733, 135.496097 34.7125857)",,
2303830690,1852431464,0,1117025570,False,,tertiary,True,54.605303496086435,,"LINESTRING (135.4957426 34.71322, 135.4954629 34.7131577, 135.4952487 34.7131078, 135.4951672 34.713088)",,
2303830696,1864381032,0,1079644473,False,,tertiary,True,49.74040983387354,,"LINESTRING (135.4977992 34.713358, 135.4983211 34.7134847)",,
2303830696,2303830785,0,221354476,False,,unclassified,True,57.61437009323399,,"LINESTRING (135.4977992 34.713358, 135.4976767 34.7138225, 135.497667 34.7138646)",,
2303830696,1852431460,0,1469990838,False,,tertiary,False,123.12291410743829,,"LINESTRING (135.4977992 34.713358, 135.497231 34.7131688, 135.4967267 34.7129472, 135.4965891 34.7128767)",,
2303830785,2303830696,0,221354476,False,,unclassified,False,57.61437009323399,,"LINESTRING (135.497667 34.7138646, 135.4976767 34.7138225, 135.4977992 34.713358)",,
2303830785,1852984147,0,236943621,False,,tertiary,False,77.1114515175389,,"LINESTRING (135.497667 34.7138646, 135.4983621 34.7140373, 135.4984759 34.7140613)",,
2303830785,1969178833,0,236943621,False,,tertiary,True,115.86398336736686,,"LINESTRING (135.497667 34.7138646, 135.4972301 34.7137536, 135.4965137 34.7135808, 135.496454 34.7135625)",,
2303830826,1862923198,0,174576812,False,,tertiary,False,60.04555292071555,,"LINESTRING (135.5008497 34.7145009, 135.5006229 34.7150077)",,
2303830826,1852431491,0,174576812,False,,tertiary,True,44.81436196491797,,"LINESTRING (135.5008497 34.7145009, 135.5010259 34.7141248)",,
2303830826,1972321907,0,221354478,False,,unclassified,False,59.99964375101738,,"LINESTRING (135.5008497 34.7145009, 135.5002201 34.7143482)",,
2309415215,1894099466,0,338646391,True,,unclassified,False,61.366250725795126,,"LINESTRING (135.5054059 34.6952468, 135.5051217 34.6948282, 135.5050875 34.6947614)",,
2309415215,2372071698,0,437163511,False,若松町二番町通,unclassified,True,67.74065882011193,,"LINESTRING (135.5054059 34.6952468, 135.5058411 34.6950596, 135.5060616 34.6949631)",,
2309415429,2309415599,0,221963126,False,露天神東門筋,unclassified,True,67.20327433563858,,"LINESTRING (135.5014703 34.6974825, 135.5014953 34.6980247, 135.5014992 34.6980864)",,
2309415429,1893377719,0,1021110146,False,永楽町北通,tertiary,False,24.33008066294596,,"LINESTRING (135.5014703 34.6974825, 135.5016436 34.6974759, 135.5017362 34.6974735)",,
2309415429,258765069,0,"[1021110145, 1021110147, 178996375]",False,永楽町北通,tertiary,True,57.85957294266899,,"LINESTRING (135.5014703 34.6974825, 135.5013206 34.6974976, 135.5011758 34.6975082, 135.5010313 34.6975208, 135.5008478 34.6974761)",,
2309415599,2309415429,0,221963126,False,露天神東門筋,unclassified,False,67.20327433563858,,"LINESTRING (135.5014992 34.6980864, 135.5014953 34.6980247, 135.5014703 34.6974825)",,
2309415599,258765067,0,1101022375,True,曽根崎通,trunk,False,83.89884433799152,3,"LINESTRING (135.5014992 34.6980864, 135.500869 34.69813, 135.5005847 34.6981496)",,
2309726073,2005577435,0,189952080,False,,residential,False,50.494657620672434,,"LINESTRING (135.5128669 34.7039617, 135.5125249 34.7036051)",,
2309726073,1862547820,0,189952080,False,,residential,True,41.6706472368028,,"LINESTRING (135.5128669 34.7039617, 135.5131508 34.7042549)",,
2309726073,2309726120,0,221998329,False,,residential,True,61.25980163053323,,"LINESTRING (135.5128669 34.7039617, 135.5127474 34.7040327, 135.5123706 34.7040475, 135.5122253 34.7040532)",,
2309726120,1865061633,0,175942093,False,北辰橋筋,residential,False,2.3818317106879605,,"LINESTRING (135.5122253 34.7040532, 135.5122186 34.7040325)",,
2309726120,1865061663,0,175942093,False,北辰橋筋,residential,True,71.92343591485712,,"LINESTRING (135.5122253 34.7040532, 135.5124329 34.7046771)",,
2309726120,2309726073,0,221998329,False,,residential,False,61.25980163053323,,"LINESTRING (135.5122253 34.7040532, 135.5123706 34.7040475, 135.5127474 34.7040327, 135.5128669 34.7039617)",,
2310416483,428702858,0,36871143,True,,residential,False,70.13373699165967,,"LINESTRING (135.5090334 34.6935468, 135.5092311 34.6940501, 135.5092724 34.6941461)",,
2310416483,2310416487,0,222064915,True,樋上町二番町通,unclassified,False,109.93456299989894,,"LINESTRING (135.5090334 34.6935468, 135.5088144 34.6936387, 135.5081091 34.6939811, 135.5079842 34.6940284)",,
2310416487,2310416489,0,222064915,True,樋上町二番町通,unclassified,False,68.68943149510196,,"LINESTRING (135.5079842 34.6940284, 135.5078543 34.6940996, 135.5073414 34.6943479)",,
2310416487,980581142,0,440176196,True,堺筋,secondary,False,21.798906691180566,3,"LINESTRING (135.5079842 34.6940284, 135.5080613 34.6940888, 135.508145 34.6941333, 135.5081721 34.6941477)",,
2310416487,1015952617,0,1165337969,True,神山筋,tertiary,False,81.20636651926964,,"LINESTRING (135.5079842 34.6940284, 135.5079782 34.6941235, 135.5079379 34.6942045, 135.507626 34.694593, 135.5075677 34.6946596)",,
2310416489,1015952647,0,87365377,False,伊勢町筋,tertiary,True,58.738221108859314,,"LINESTRING (135.5073414 34.6943479, 135.5070234 34.6938889)",,
2310416489,2372071682,0,1155446248,False,樋上町二番町通,unclassified,False,66.73584190947939,,"LINESTRING (135.5073414 34.6943479, 135.5067113 34.6946509)",,
2310416489,1015952617,0,"[1165361643, 1165361645]",False,伊勢町筋,tertiary,False,40.38887739550772,,"LINESTRING (135.5073414 34.6943479, 135.5074961 34.6945494, 135.5075677 34.6946596)",,
2310459047,1894099487,0,179071430,True,絹笠町三番町通,unclassified,False,73.531244806439,,"LINESTRING (135.5026862 34.6962491, 135.5034426 34.6960243)",,
2310459047,1893377713,0,222069429,True,絹笠町筋,unclassified,False,54.30416986833318,,"LINESTRING (135.5026862 34.6962491, 135.5027019 34.6962883, 135.5028635 34.6967152)",,
2310459237,681290474,0,54035921,True,神山筋,tertiary,False,39.68924771197373,,"LINESTRING (135.5062027 34.6974476, 135.5061936 34.6976842, 135.5061872 34.6978043)",,
2310459237,2310459241,0,1026997975,False,,residential,True,71.34931411152891,,"LINESTRING (135.5062027 34.6974476, 135.5060794 34.697454, 135.5057996 34.6974684, 135.5054231 34.6974736)",,
2310459241,2320314156,0,179071439,True,二重門筋,residential,False,21.24510924137766,,"LINESTRING (135.5054231 34.6974736, 135.505429 34.6972826)",,
2310459241,2310459237,0,1026997975,False,,residential,False,71.34931411152891,,"LINESTRING (135.5054231 34.6974736, 135.5057996 34.6974684, 135.5060794 34.697454, 135.5062027 34.6974476)",,
2310459244,9468408290,0,222069431,False,,residential,False,71.47029411691244,,"LINESTRING (135.5046441 34.6975036, 135.5054258 34.6975122)",,
2310459244,681290466,0,250534159,True,大路治,residential,False,41.49240206486092,,"LINESTRING (135.5046441 34.6975036, 135.5046502 34.6978094, 135.5046515 34.6978767)",,
2310488304,2310488314,0,87506802,True,与力町筋,residential,False,102.49972308192463,,"LINESTRING (135.51227 34.7016646, 135.5115282 34.7017039, 135.5111503 34.701704)",,
2310488304,1867168876,0,222072584,False,,residential,True,110.93727615878126,,"LINESTRING (135.51227 34.7016646, 135.512231 34.7026202, 135.5122268 34.7026616)",,
2310488314,10692416728,0,1165912346,True,与力町筋,residential,False,16.940613264940037,,"LINESTRING (135.5111503 34.701704, 135.5109659 34.7017191)",,
2310488314,5948638998,0,222072585,False,,residential,False,87.06822337111124,,"LINESTRING (135.5111503 34.701704, 135.5111627 34.7011689, 135.5109836 34.7011623, 135.5108615 34.7011591)",,
2310507221,564180716,0,176161850,False,此花町筋,tertiary,False,55.18494847454554,,"LINESTRING (135.5138225 34.7010841, 135.5138606 34.7015794)",,
2310507221,564180335,0,176161850,False,此花町筋,tertiary,True,53.734801918522365,,"LINESTRING (135.5138225 34.7010841, 135.5137857 34.7006018)",,
2310507229,1867168807,0,222074910,False,与力町南筋,residential,False,128.1602767031521,,"LINESTRING (135.5115527 34.7011867, 135.5119075 34.7011915, 135.5129518 34.7011288)",,
2310507242,1867168861,0,1009786851,False,北同心町筋,tertiary,True,61.6179439483059,,"LINESTRING (135.5155638 34.7025795, 135.5162371 34.7025535)",,
2310507242,1865061611,0,222074907,False,,residential,True,90.41977058277128,,"LINESTRING (135.5155638 34.7025795, 135.5155659 34.7026311, 135.5156006 34.7033921)",,
